epoch,step,test_MSE,train_loss,val_loss
199,199,,0.31534871459007263,
199,199,,,0.31439074873924255
200,200,,,0.318676620721817
201,201,,,0.3149856925010681
202,202,,,0.31010177731513977
203,203,,,0.313803106546402
204,204,,,0.3148847222328186
205,205,,,0.309500515460968
206,206,,,0.30920252203941345
207,207,,,0.311554878950119
208,208,,,0.3096911907196045
209,209,,,0.307470440864563
210,210,,,0.3075045645236969
211,211,,,0.30696603655815125
212,212,,,0.3064098060131073
213,213,,,0.30637598037719727
214,214,,,0.30539244413375854
215,215,,,0.30366265773773193
216,216,,,0.30372679233551025
217,217,,,0.3046121895313263
218,218,,,0.3038816452026367
219,219,,,0.3027118742465973
220,220,,,0.3021290600299835
221,221,,,0.30156445503234863
222,222,,,0.30042195320129395
223,223,,,0.29982152581214905
224,224,,,0.3000892102718353
225,225,,,0.3004247844219208
226,226,,,0.30038514733314514
227,227,,,0.3005047142505646
228,228,,,0.3013933598995209
229,229,,,0.30197691917419434
230,230,,,0.30277225375175476
231,231,,,0.30346614122390747
232,232,,,0.3052564859390259
233,233,,,0.30561500787734985
234,234,,,0.3055557608604431
235,235,,,0.30404093861579895
236,236,,,0.3024761378765106
237,237,,,0.29924866557121277
238,238,,,0.29626476764678955
239,239,,,0.2944593131542206
240,240,,,0.2934998869895935
241,241,,,0.2931254804134369
242,242,,,0.2925493121147156
243,243,,,0.2925195097923279
244,244,,,0.29359084367752075
245,245,,,0.29699572920799255
246,246,,,0.3049187958240509
247,247,,,0.32353517413139343
248,248,,,0.34505438804626465
249,249,,0.34505435824394226,
249,249,,,0.36231887340545654
250,250,,,0.3263948857784271
251,251,,,0.29310816526412964
252,252,,,0.30243363976478577
253,253,,,0.3243435323238373
254,254,,,0.31673017144203186
255,255,,,0.2921460270881653
256,256,,,0.2984603941440582
257,257,,,0.31501904129981995
258,258,,,0.30484187602996826
259,259,,,0.29047998785972595
260,260,,,0.2955711781978607
261,261,,,0.30362406373023987
262,262,,,0.29752981662750244
263,263,,,0.2880151867866516
264,264,,,0.2926537096500397
265,265,,,0.2990826368331909
266,266,,,0.29246407747268677
267,267,,,0.28582125902175903
268,268,,,0.2890341579914093
269,269,,,0.29343128204345703
270,270,,,0.2904543876647949
271,271,,,0.2844730019569397
272,272,,,0.2861095368862152
273,273,,,0.28946688771247864
274,274,,,0.2866627871990204
275,275,,,0.2833910882472992
276,276,,,0.2840839922428131
277,277,,,0.28568270802497864
278,278,,,0.2850431799888611
279,279,,,0.283306360244751
280,280,,,0.28218555450439453
281,281,,,0.28204986453056335
282,282,,,0.2824855148792267
283,283,,,0.2827431261539459
284,284,,,0.28174930810928345
285,285,,,0.2803035378456116
286,286,,,0.27989840507507324
287,287,,,0.28055399656295776
288,288,,,0.28073355555534363
289,289,,,0.2798845171928406
290,290,,,0.27894896268844604
291,291,,,0.2785507142543793
292,292,,,0.27832698822021484
293,293,,,0.27816322445869446
294,294,,,0.2782582640647888
295,295,,,0.2785671353340149
296,296,,,0.27875977754592896
297,297,,,0.27872732281684875
298,298,,,0.2781105935573578
299,299,,0.2781105935573578,
299,299,,,0.27756112813949585
300,300,,,0.27684879302978516
301,301,,,0.27629369497299194
302,302,,,0.2757861912250519
303,303,,,0.2754012644290924
304,304,,,0.27504146099090576
305,305,,,0.27483683824539185
306,306,,,0.2746337950229645
307,307,,,0.2745150923728943
308,308,,,0.2746706008911133
309,309,,,0.27544260025024414
310,310,,,0.2770100235939026
311,311,,,0.2807106077671051
312,312,,,0.28633397817611694
313,313,,,0.2977892756462097
314,314,,,0.30598127841949463
315,315,,,0.31490692496299744
316,316,,,0.2985885739326477
317,317,,,0.2796294093132019
318,318,,,0.2744787037372589
319,319,,,0.2858436107635498
320,320,,,0.2971414029598236
321,321,,,0.29037588834762573
322,322,,,0.27855104207992554
323,323,,,0.272419273853302
324,324,,,0.27763667702674866
325,325,,,0.2857183814048767
326,326,,,0.28320610523223877
327,327,,,0.2760809361934662
328,328,,,0.27117425203323364
329,329,,,0.27413415908813477
330,330,,,0.2787759304046631
331,331,,,0.27780821919441223
332,332,,,0.2736177444458008
333,333,,,0.26999565958976746
334,334,,,0.27107635140419006
335,335,,,0.2743489444255829
336,336,,,0.2748233675956726
337,337,,,0.27304109930992126
338,338,,,0.2700095772743225
339,339,,,0.2689867615699768
340,340,,,0.26982855796813965
341,341,,,0.27060577273368835
342,342,,,0.2706477642059326
343,343,,,0.2698589265346527
344,344,,,0.2688995599746704
345,345,,,0.26823413372039795
346,346,,,0.2676815092563629
347,347,,,0.2674790024757385
348,348,,,0.267709881067276
349,349,,0.267709881067276,
349,349,,,0.26866430044174194
350,350,,,0.26945412158966064
351,351,,,0.2700195908546448
352,352,,,0.26999667286872864
353,353,,,0.2692321240901947
354,354,,,0.2678205072879791
355,355,,,0.26669448614120483
356,356,,,0.2658040523529053
357,357,,,0.2654193639755249
358,358,,,0.2653564512729645
359,359,,,0.2654019594192505
360,360,,,0.26535579562187195
361,361,,,0.26549479365348816
362,362,,,0.26583948731422424
363,363,,,0.2665335536003113
364,364,,,0.26796090602874756
365,365,,,0.26972123980522156
366,366,,,0.27248507738113403
367,367,,,0.27447542548179626
368,368,,,0.27750617265701294
369,369,,,0.276416152715683
370,370,,,0.2734684348106384
371,371,,,0.2677512764930725
372,372,,,0.26456379890441895
373,373,,,0.2647460103034973
374,374,,,0.2670164108276367
375,375,,,0.27004310488700867
376,376,,,0.27083948254585266
377,377,,,0.2710420787334442
378,378,,,0.26962000131607056
379,379,,,0.2682148516178131
380,380,,,0.2674471437931061
381,381,,,0.26677942276000977
382,382,,,0.26511600613594055
383,383,,,0.2632165253162384
384,384,,,0.2623017728328705
385,385,,,0.2629680931568146
386,386,,,0.2648865282535553
387,387,,,0.2662956416606903
388,388,,,0.26598769426345825
389,389,,,0.26397714018821716
390,390,,,0.2618933320045471
391,391,,,0.2607797682285309
392,392,,,0.2608029544353485
393,393,,,0.261309951543808
394,394,,,0.26146069169044495
395,395,,,0.2607899606227875
396,396,,,0.2596432566642761
397,397,,,0.2586526870727539
398,398,,,0.2582097351551056
399,399,,0.2582097351551056,
399,399,,,0.2584056556224823
400,400,,,0.2589988708496094
401,401,,,0.25941529870033264
402,402,,,0.2596966624259949
403,403,,,0.2599793076515198
404,404,,,0.26094552874565125
405,405,,,0.2633447051048279
406,406,,,0.26911014318466187
407,407,,,0.2763783931732178
408,408,,,0.2864064872264862
409,409,,,0.2833605706691742
410,410,,,0.2759518325328827
411,411,,,0.2623916566371918
412,412,,,0.259830117225647
413,413,,,0.26610153913497925
414,414,,,0.26982057094573975
415,415,,,0.2704964280128479
416,416,,,0.26632291078567505
417,417,,,0.2635067403316498
418,418,,,0.26124608516693115
419,419,,,0.2597040832042694
420,420,,,0.25851166248321533
421,421,,,0.2584676444530487
422,422,,,0.2597792148590088
423,423,,,0.2609354257583618
424,424,,,0.2606320381164551
425,425,,,0.2582155764102936
426,426,,,0.2551538944244385
427,427,,,0.25355634093284607
428,428,,,0.2545422315597534
429,429,,,0.25694775581359863
430,430,,,0.2585113048553467
431,431,,,0.2580114006996155
432,432,,,0.2564362585544586
433,433,,,0.25482314825057983
434,434,,,0.254217267036438
435,435,,,0.25412461161613464
436,436,,,0.25389137864112854
437,437,,,0.25314679741859436
438,438,,,0.2523465156555176
439,439,,,0.25206494331359863
440,440,,,0.2527235448360443
441,441,,,0.25371623039245605
442,442,,,0.2546598017215729
443,443,,,0.25496548414230347
444,444,,,0.25531089305877686
445,445,,,0.2551449239253998
446,446,,,0.2557649612426758
447,447,,,0.2557426691055298
448,448,,,0.25526922941207886
449,449,,0.25526922941207886,
449,449,,,0.2542673647403717
450,450,,,0.2528470456600189
451,451,,,0.2512165307998657
452,452,,,0.249856635928154
453,453,,,0.24934205412864685
454,454,,,0.2499024122953415
455,455,,,0.2516912817955017
456,456,,,0.2551320195198059
457,457,,,0.2603389620780945
458,458,,,0.2654825747013092
459,459,,,0.2712140381336212
460,460,,,0.26823949813842773
461,461,,,0.2620994448661804
462,462,,,0.25211939215660095
463,463,,,0.2480773627758026
464,464,,,0.25168582797050476
465,465,,,0.2576957046985626
466,466,,,0.261555016040802
467,467,,,0.2590852677822113
468,468,,,0.2554127871990204
469,469,,,0.25038763880729675
470,470,,,0.24855338037014008
471,471,,,0.2491012066602707
472,472,,,0.2506212890148163
473,473,,,0.251567006111145
474,474,,,0.25071078538894653
475,475,,,0.24929316341876984
476,476,,,0.24817432463169098
477,477,,,0.24774523079395294
478,478,,,0.2476184368133545
479,479,,,0.24756701290607452
480,480,,,0.2476116269826889
481,481,,,0.24753715097904205
482,482,,,0.24752676486968994
483,483,,,0.2474832683801651
484,484,,,0.24730776250362396
485,485,,,0.24669043719768524
486,486,,,0.24547073245048523
487,487,,,0.24405188858509064
488,488,,,0.2430345118045807
489,489,,,0.24277855455875397
490,490,,,0.24310699105262756
491,491,,,0.2437973916530609
492,492,,,0.24466471374034882
493,493,,,0.24592818319797516
494,494,,,0.24655048549175262
495,495,,,0.2470463663339615
496,496,,,0.24707847833633423
497,497,,,0.24899964034557343
498,498,,,0.25208982825279236
499,499,,0.25208982825279236,
499,499,,,0.2558870017528534
500,500,,,0.25783485174179077
501,501,,,0.2562774121761322
502,502,,,0.24950306117534637
503,503,,,0.24293215572834015
504,504,,,0.24087858200073242
505,505,,,0.24361522495746613
506,506,,,0.24710029363632202
507,507,,,0.24655385315418243
508,508,,,0.243103489279747
509,509,,,0.23963308334350586
510,510,,,0.23983114957809448
511,511,,,0.24232561886310577
512,512,,,0.24346961081027985
513,513,,,0.24186080694198608
514,514,,,0.23945748805999756
515,515,,,0.23865050077438354
516,516,,,0.23986691236495972
517,517,,,0.24183757603168488
518,518,,,0.2431677132844925
519,519,,,0.24322500824928284
520,520,,,0.24329210817813873
521,521,,,0.244684100151062
522,522,,,0.25008705258369446
523,523,,,0.2540920078754425
524,524,,,0.26031357049942017
525,525,,,0.25478532910346985
526,526,,,0.248592808842659
527,527,,,0.24144013226032257
528,528,,,0.24101679027080536
529,529,,,0.24368229508399963
530,530,,,0.24382825195789337
531,531,,,0.24486450850963593
532,532,,,0.24580305814743042
533,533,,,0.2474023550748825
534,534,,,0.24523857235908508
535,535,,,0.2403334081172943
536,536,,,0.235808864235878
537,537,,,0.23506027460098267
538,538,,,0.23705904185771942
539,539,,,0.23794329166412354
540,540,,,0.23704558610916138
541,541,,,0.23621691763401031
542,542,,,0.23742368817329407
543,543,,,0.23982827365398407
544,544,,,0.24306394159793854
545,545,,,0.2419925481081009
546,546,,,0.24043191969394684
547,547,,,0.2374047487974167
548,548,,,0.23625874519348145
549,549,,0.23625874519348145,
549,549,,,0.23604202270507812
550,550,,,0.234686478972435
551,551,,,0.2326207458972931
552,552,,,0.23217321932315826
553,553,,,0.23409007489681244
554,554,,,0.23655939102172852
555,555,,,0.23835134506225586
556,556,,,0.23879142105579376
557,557,,,0.2392360121011734
558,558,,,0.2388041764497757
559,559,,,0.23892690241336823
560,560,,,0.23614701628684998
561,561,,,0.2327779233455658
562,562,,,0.22990918159484863
563,563,,,0.22950869798660278
564,564,,,0.23140615224838257
565,565,,,0.2341790497303009
566,566,,,0.23787254095077515
567,567,,,0.24031038582324982
568,568,,,0.2446693629026413
569,569,,,0.2456505000591278
570,570,,,0.24517935514450073
571,571,,,0.24015255272388458
572,572,,,0.2333531528711319
573,573,,,0.22827866673469543
574,574,,,0.22790619730949402
575,575,,,0.23145692050457
576,576,,,0.23519161343574524
577,577,,,0.23797369003295898
578,578,,,0.23688320815563202
579,579,,,0.23408499360084534
580,580,,,0.22949272394180298
581,581,,,0.22683948278427124
582,582,,,0.22690629959106445
583,583,,,0.22854845225811005
584,584,,,0.23024539649486542
585,585,,,0.2306593805551529
586,586,,,0.23104208707809448
587,587,,,0.23074136674404144
588,588,,,0.2323162853717804
589,589,,,0.23217710852622986
590,590,,,0.23183228075504303
591,591,,,0.22856609523296356
592,592,,,0.224781796336174
593,593,,,0.2232571840286255
594,594,,,0.22471334040164948
595,595,,,0.22734975814819336
596,596,,,0.22833195328712463
597,597,,,0.22927550971508026
598,598,,,0.22840961813926697
599,599,,0.22840961813926697,
599,599,,,0.2284357100725174
600,600,,,0.22822046279907227
601,601,,,0.2283591330051422
602,602,,,0.22717225551605225
603,603,,,0.2251293957233429
604,604,,,0.22257289290428162
605,605,,,0.22077347338199615
606,606,,,0.220304936170578
607,607,,,0.22097447514533997
608,608,,,0.22203324735164642
609,609,,,0.22304928302764893
610,610,,,0.2237342894077301
611,611,,,0.22402456402778625
612,612,,,0.22491933405399323
613,613,,,0.22650228440761566
614,614,,,0.23265323042869568
615,615,,,0.23818548023700714
616,616,,,0.25067344307899475
617,617,,,0.24911892414093018
618,618,,,0.2450757920742035
619,619,,,0.23002156615257263
620,620,,,0.2238888144493103
621,621,,,0.2286030650138855
622,622,,,0.23335173726081848
623,623,,,0.2361329197883606
624,624,,,0.2312188595533371
625,625,,,0.22754831612110138
626,626,,,0.22583451867103577
627,627,,,0.22481413185596466
628,628,,,0.2230643630027771
629,629,,,0.22277207672595978
630,630,,,0.2270381897687912
631,631,,,0.2300589233636856
632,632,,,0.22814494371414185
633,633,,,0.2211650013923645
634,634,,,0.21552923321723938
635,635,,,0.21558396518230438
636,636,,,0.21928471326828003
637,637,,,0.22194509208202362
638,638,,,0.22063495218753815
639,639,,,0.2179255336523056
640,640,,,0.21661591529846191
641,641,,,0.21794533729553223
642,642,,,0.21863748133182526
643,643,,,0.2171896994113922
644,644,,,0.21395952999591827
645,645,,,0.21221798658370972
646,646,,,0.21362607181072235
647,647,,,0.2160518765449524
648,648,,,0.21909040212631226
649,649,,0.21909038722515106,
649,649,,,0.2198701798915863
650,650,,,0.22286997735500336
651,651,,,0.2251092493534088
652,652,,,0.22880412638187408
653,653,,,0.22792479395866394
654,654,,,0.22365811467170715
655,655,,,0.21648691594600677
656,656,,,0.21194127202033997
657,657,,,0.2115107774734497
658,658,,,0.21275167167186737
659,659,,,0.21383145451545715
660,660,,,0.21395690739154816
661,661,,,0.21560987830162048
662,662,,,0.21871986985206604
663,663,,,0.22592583298683167
664,664,,,0.2253594845533371
665,665,,,0.2223474234342575
666,666,,,0.21532271802425385
667,667,,,0.2130652666091919
668,668,,,0.21457891166210175
669,669,,,0.2153129279613495
670,670,,,0.21327567100524902
671,671,,,0.21179841458797455
672,672,,,0.21542243659496307
673,673,,,0.22027701139450073
674,674,,,0.2213047295808792
675,675,,,0.21761731803417206
676,676,,,0.21363972127437592
677,677,,,0.211348295211792
678,678,,,0.21056623756885529
679,679,,,0.2076462060213089
680,680,,,0.2053213268518448
681,681,,,0.2056751400232315
682,682,,,0.20840543508529663
683,683,,,0.2130763977766037
684,684,,,0.21607981622219086
685,685,,,0.22113889455795288
686,686,,,0.2227829396724701
687,687,,,0.22867697477340698
688,688,,,0.23096953332424164
689,689,,,0.23166131973266602
690,690,,,0.22262775897979736
691,691,,,0.20918796956539154
692,692,,,0.20273904502391815
693,693,,,0.20666569471359253
694,694,,,0.21282055974006653
695,695,,,0.2145066261291504
696,696,,,0.21468493342399597
697,697,,,0.21543064713478088
698,698,,,0.21894866228103638
699,699,,0.21894869208335876,
699,699,,,0.2126007378101349
700,700,,,0.20436185598373413
701,701,,,0.20090332627296448
702,702,,,0.20419606566429138
703,703,,,0.20856432616710663
704,704,,,0.20825479924678802
705,705,,,0.20676051080226898
706,706,,,0.20638959109783173
707,707,,,0.20842163264751434
708,708,,,0.2079499512910843
709,709,,,0.20343349874019623
710,710,,,0.19914980232715607
711,711,,,0.19913387298583984
712,712,,,0.20110566914081573
713,713,,,0.20109586417675018
714,714,,,0.1994018703699112
715,715,,,0.19885481894016266
716,716,,,0.20083914697170258
717,717,,,0.20325501263141632
718,718,,,0.205928772687912
719,719,,,0.20593227446079254
720,720,,,0.20846602320671082
721,721,,,0.21085718274116516
722,722,,,0.21571961045265198
723,723,,,0.21800215542316437
724,724,,,0.21572090685367584
725,725,,,0.2086181938648224
726,726,,,0.20248597860336304
727,727,,,0.19908082485198975
728,728,,,0.19846835732460022
729,729,,,0.19736915826797485
730,730,,,0.19600944221019745
731,731,,,0.19671086966991425
732,732,,,0.1998094916343689
733,733,,,0.20630545914173126
734,734,,,0.2097630798816681
735,735,,,0.21506750583648682
736,736,,,0.21347080171108246
737,737,,,0.21357758343219757
738,738,,,0.21048453450202942
739,739,,,0.2053738385438919
740,740,,,0.1979488581418991
741,741,,,0.19273385405540466
742,742,,,0.19346225261688232
743,743,,,0.1995391845703125
744,744,,,0.20662005245685577
745,745,,,0.21107105910778046
746,746,,,0.21457034349441528
747,747,,,0.21246936917304993
748,748,,,0.2143472582101822
749,749,,0.2143472582101822,
749,749,,,0.2062760591506958
750,750,,,0.19672292470932007
751,751,,,0.19048139452934265
752,752,,,0.1940649002790451
753,753,,,0.2029612511396408
754,754,,,0.2057313472032547
755,755,,,0.2054765671491623
756,756,,,0.19812935590744019
757,757,,,0.1932876706123352
758,758,,,0.19228294491767883
759,759,,,0.19244574010372162
760,760,,,0.19325082004070282
761,761,,,0.19498410820960999
762,762,,,0.19876490533351898
763,763,,,0.20171120762825012
764,764,,,0.20359914004802704
765,765,,,0.2015855461359024
766,766,,,0.1958608478307724
767,767,,,0.18981875479221344
768,768,,,0.1869608610868454
769,769,,,0.18796777725219727
770,770,,,0.1895027756690979
771,771,,,0.18939141929149628
772,772,,,0.18844327330589294
773,773,,,0.18870973587036133
774,774,,,0.18984079360961914
775,775,,,0.19225509464740753
776,776,,,0.19302773475646973
777,777,,,0.19560541212558746
778,778,,,0.19564007222652435
779,779,,,0.1977483034133911
780,780,,,0.19826391339302063
781,781,,,0.20076113939285278
782,782,,,0.2005111575126648
783,783,,,0.19724178314208984
784,784,,,0.19117717444896698
785,785,,,0.18535767495632172
786,786,,,0.18269746005535126
787,787,,,0.18351975083351135
788,788,,,0.18591256439685822
789,789,,,0.18727518618106842
790,790,,,0.18647347390651703
791,791,,,0.18489107489585876
792,792,,,0.18436671793460846
793,793,,,0.1870281994342804
794,794,,,0.1967313587665558
795,795,,,0.20686283707618713
796,796,,,0.2317551225423813
797,797,,,0.22766126692295074
798,798,,,0.22659705579280853
799,799,,0.22659704089164734,
799,799,,,0.20834805071353912
800,800,0.20834806561470032,,
800,800,0.20834806561470032,,
