epoch,step,test_MSE,train_loss,val_loss,val_mse
308,926,,,934.8236083984375,934.8236083984375
309,929,,,859.1495971679688,859.1495971679688
310,932,,,823.6083984375,823.6083984375
311,935,,,1311.052734375,1311.052734375
312,938,,,3970.150146484375,3970.150146484375
313,941,,,4540.63623046875,4540.63623046875
314,944,,,5240.45556640625,5240.45556640625
315,947,,,5569.12744140625,5569.12744140625
316,949,,1270.022705078125,,
316,950,,,2928.1328125,2928.1328125
317,953,,,1534.9071044921875,1534.9071044921875
318,956,,,1042.961181640625,1042.961181640625
319,959,,,2278.089111328125,2278.089111328125
320,962,,,3648.234130859375,3648.234130859375
321,965,,,3794.5859375,3794.5859375
322,968,,,3153.8359375,3153.8359375
323,971,,,3949.00244140625,3949.00244140625
324,974,,,2050.6923828125,2050.6923828125
325,977,,,1369.0426025390625,1369.0426025390625
326,980,,,1476.633056640625,1476.633056640625
327,983,,,1181.8272705078125,1181.8272705078125
328,986,,,755.7407836914062,755.7407836914062
329,989,,,1423.21826171875,1423.21826171875
330,992,,,2010.8453369140625,2010.8453369140625
331,995,,,1211.679931640625,1211.679931640625
332,998,,,1594.598876953125,1594.598876953125
333,999,,1378.6021728515625,,
333,1001,,,1025.7279052734375,1025.7279052734375
334,1004,,,2646.88232421875,2646.88232421875
335,1007,,,1106.125244140625,1106.125244140625
336,1010,,,2133.6044921875,2133.6044921875
337,1013,,,1796.6822509765625,1796.6822509765625
338,1016,,,752.2444458007812,752.2444458007812
339,1019,,,756.8485717773438,756.8485717773438
340,1022,,,772.82275390625,772.82275390625
341,1025,,,3240.883056640625,3240.883056640625
342,1028,,,999.8614501953125,999.8614501953125
343,1031,,,1128.8328857421875,1128.8328857421875
344,1034,,,2102.931640625,2102.931640625
345,1037,,,1299.8677978515625,1299.8677978515625
346,1040,,,1521.0849609375,1521.0849609375
347,1043,,,987.369873046875,987.369873046875
348,1046,,,1837.0782470703125,1837.0782470703125
349,1049,,428.9556579589844,,
349,1049,,,1030.072265625,1030.072265625
350,1052,,,1720.426513671875,1720.426513671875
351,1055,,,1079.9005126953125,1079.9005126953125
352,1058,,,1405.365966796875,1405.365966796875
353,1061,,,1532.3802490234375,1532.3802490234375
354,1064,,,892.0350952148438,892.0350952148438
355,1067,,,1774.3426513671875,1774.3426513671875
356,1070,,,3204.72705078125,3204.72705078125
357,1073,,,2598.983154296875,2598.983154296875
358,1076,,,1342.18505859375,1342.18505859375
359,1079,,,1725.07275390625,1725.07275390625
360,1082,,,1508.8555908203125,1508.8555908203125
